id,facebook_id,page_name,page_type
653,422868177848193,BBC Holby City,tvshow
654,58028250774,Quaker,company
655,99212330886,Digicel,company
656,246956825315208,Monica Cirinnà,politician
657,151608581556109,Gold Rush,tvshow
658,834645469890446,Devin Nunes,politician
659,759417287542673,Prefet du Gard,government
660,121309138061203,Australian Border Force,government
661,19421792150,Cinescape,tvshow
662,226915967436695,Air Productions,tvshow
663,1488007504856985,Superintendencia Nacional de Migraciones del Perú,government
664,160757343979418,"Ministry of Health and Welfare, Republic of Korea",government
665,139724572723099,QVC Italia,company
666,170706589648796,대한민국 법제처,government
667,234742706733381,Ramkarpal Singh,politician
668,165822240130978,起士公爵 Cheese Duke,company
669,357724980971427,Bates Motel on A&E,tvshow
670,302057785252,Norwegian,company
671,112718776235,Jana Černochová,politician
672,428933410457516,Regina Vinegars,company
673,295457423886253,McDonald's Japan,company
674,501628476524466,Ballin Shoes,company
675,330813850322867,Kauppapolitiikka,government
676,288412331214772,LaSexta columna,tvshow
677,101663899912118,Senator Roger Chamberlain,politician
678,259294300089,Gobierno de Zapopan,government
679,146451038734267,Michigan National Guard,government
680,174830125909949,OAK,company
681,354752661440,רשת 13,tvshow
682,126208706497,Cream of Wheat,company
683,1169510953125826,Austrian Embassy Nicosia,government
684,137601429604296,Watch What Happens Live,tvshow
685,312292485564363,Leaders d’aujourd’hui,government
686,134318949992398,Woolworths Rewards,company
687,1491115487791059,Ambasciata d'Italia in Cile / Embajada de Italia en Chile,government
688,40926477823,Korean Air,company
689,532219183564760,Stanislav Polčák,politician
690,195047610583003,MEP Josef Weidenholzer,politician
691,959282644191199,Baci Perugina,company
692,203540876363744,Ruffles Canada,company
693,139211742771542,Lufthansa,company
694,435612583200742,Embassy of Belgium in New Delhi,government
695,120712104708075,Embajada de Alemania en La Paz,government
696,992768107415537,Kelly Tolhurst,politician
697,522554921091411,German-Netherlands Corps,government
698,1424939994449908,Ministério Público de Santa Catarina - MPSC,government
699,16237767678,Hunt's,company
700,464368187017206,7 News Cairns,tvshow
701,20531316728,Facebook,company
702,6229329915,Rodger Cuzner,politician
703,270852294655,City of Dallas - City Hall,government
704,474257199269888,André Fufuca,politician
705,620405848082436,Enjoy Illinois,company
706,6549342214,Holiday Lettings,company
707,126832770746378,Councillor Josh Turiel,politician
708,243069102458892,Schöller Eis,company
709,362540107791,Consulat Général de France à Jérusalem,government
710,478590035626002,European Union in Mauritius,government
711,117178701645843,Biggest loser,tvshow
712,1518163425167380,Scott McConnell MLA: Member for Stuart,politician
713,689299061082133,Ruedi Noser,politician
714,193902650722326,Trevor Mallard MP,politician
715,67150982149,Defense Advanced Research Projects Agency - DARPA,government
716,510291985696801,Daniela Holzinger-Vogtenhuber,politician
717,1537057553188904,SUPERMUM,tvshow
718,56325507115,Beemster,company
719,134443820058669,Zbyněk Stanjura,politician
720,216347025147950,Mechthild Heil,politician
721,744295609010223,Murray Thompson MP,politician
722,221380238051378,Greg Fergus,politician
723,152559718238260,Oklahoma Historical Society,government
724,789940097714229,Aransas National Wildlife Refuge,government
725,52644415546,The Tour Of Britain,company
726,667482316671039,Visit Jamaica ES,company
727,276272842410067,Walulis,tvshow
728,170483172968532,Spinneys - Lebanon,company
729,177183000662,Canada Remembers,government
730,299753643444311,AEC,government
731,142338164826,Rafael Anchía,politician
732,93842081145,National Guard Counterdrug Program,government
733,1464057183864929,Manchester Gazette Going Out,company
734,255795907856485,Turismo Tampico Miramar,government
735,192717150750823,ТСН Тиждень,tvshow
736,141962659170409,SK텔레콤,company
737,110803485657194,Marabou Danmark,company
738,447217575331947,Martin Lidegaard,politician
739,158510320867005,USAID Kenya,government
740,321545387968625,CHANEL シャネル,company
741,586359148054642,European Union in Yemen بعثة الاتحاد الأوروبي في اليمن,government
742,32130992246,Rules of Engagement,tvshow
743,223278371178615,Paul Rübig,politician
744,170671686289529,WD,company
745,125034104954,Victory Motorcycles,company
746,167784669907069,Archer,tvshow
747,394906310543489,Luther France,tvshow
748,522932431095940,Tribunal Regional do Trabalho da 12ª Região,government
749,56538630277,Billy the Exterminator on A&E,tvshow
750,137530892945545,Danone,company
751,132444063884,Cadbury Dairy Milk,company
752,234676469958799,Utah Division of Emergency Management,government
753,106812346075283,A Spoonful Of Paolo,tvshow
754,117840808091,101st Airborne Division (Air Assault),government
755,9122810019,Barnes & Noble,company
756,199629460146341,Turkish Airlines,company
757,113926241978535,USAG Benelux,government
758,116842558326954,Telenoticias,tvshow
759,78323058862,TacoTime,company
760,23121234096,Valérie Pécresse,politician
761,183526951090,Sturm der Liebe,tvshow
762,266710610020532,Rose de Freitas,politician
763,649542141741237,Agassiz National Wildlife Refuge,government
764,165020206893241,Tribunal Regional Eleitoral do Acre,government
765,239582775483,Martín Orozco,politician
766,102542377333,U.S. Embassy Manama,government
767,191278644332736,DA Postal,government
768,458414454235458,李進勇,politician
769,342571619190992,L.A. Frock Stars,tvshow
770,49603292195,Missouri National Guard,government
771,1210715452344533,Água AMA,company
772,135104556501207,Eureka Police Department,government
773,377717572569306,A1 Slovenija,company
774,496619307075805,ISU Alba,government
775,127064724499,Hans Niessl,politician
776,1482710428616930,Marry Me,tvshow
777,352770001124,entel,company
778,303478173075687,Yelp NoVa,company
779,108905269168364,Conan O'Brien Presents: Team Coco,tvshow
780,217864744949458,hummel,company
781,84599900399,Spirit Halloween,company
782,110971788921077,Stadt Wien,government
783,104832259590391,Başbakanlık Yurtdışı Türkler ve Akraba Topluluklar Başkanlığı,government
784,1437565483144916,중앙선거관리위원회,government
785,118839294822651,Microsoft Edge,company
786,194396643961898,Becel Ame Seu Coração,company
787,28672657666,FOX Sports Wisconsin,company
788,126237887463809,Aron Modig,politician
789,37657315592,Kmart,company
790,160795193968906,Ten Eyewitness News Melbourne,tvshow
791,496456917125387,Andrew Wall MLA,politician
792,227117497321740,VA Maine Healthcare System,government
793,315866548497,INADI,government
794,214832449817,ABC World News Tonight with David Muir,tvshow
795,1630022777309472,Consulado de la República Argentina en Houston,government
796,212856152066337,Hell On Wheels,tvshow
797,106823309396258,Göta ingenjörregemente Ing 2,government
798,861436200552739,寶島神很大,tvshow
799,201012843252006,Dipartimento Politiche Europee,government
800,385459414829351,看見幸福 呂玉玲,politician
801,1032353066780968,Catherine McKinnell,politician
802,747581655288114,Mathias Cormann,politician
803,404261579589944,Gerardo Gaudiano Rovirosa,politician
804,446090232138041,Velocity Frequent Flyer,company
805,232747686889789,TEB'le Girişim,company
806,914278258641216,Anders Ygeman,politician
807,123545484331329,NewKids,tvshow
808,176419834182,VA Salt Lake City Health Care System,government
809,142235239516487,Embajada de la Republica Argentina en Emiratos Arabes Unidos,government
810,12637555873,The Soup,tvshow
811,557758877731148,Anne Stanley MP,politician
812,827021447354082,Edgar Chagwa Lungu,politician
813,406992002681166,Walmart Brasil,company
814,243730649123151,NokScoot,company
815,253394161502544,Harold LeBel,politician
816,262903727065427,AAMI,company
817,555803774486872,Marcio Bittar,politician
818,377394212309337,Välisministeeriumi veebikonsul,government
819,340393855322,Van Taylor,politician
820,860488284047707,Visit Australian Parliament House,government
821,1729058744043870,Ask TSA,government
822,319803971471711,Guvernul Republicii Moldova,government
823,60573550946,The Hindu Business Line,company
824,132920753391973,Tigo Bolivia,company
825,111815055944764,New York City Department of Finance,government
826,262975003756907,UGG,company
827,597999373584748,魏明谷,politician
828,504042513039762,Cambodia’s Got Talent,tvshow
829,18658822510,GovTech (Government Technology Agency of Singapore),government
830,217844645300601,"Australian Embassy, Iraq",government
831,147409458760059,Gisela Manderla,politician
832,314948241983872,Christel Voßbeck-Kayser,politician
833,134166759934341,L'OCCITANE en Provence,company
834,379329112115590,WakeBrothers,tvshow
835,15483865491,Al Franken,politician
836,333059800238486,Juan Manuel Carreras López,politician
837,669637636393367,Marina Sant'Anna,politician
838,117445451647385,Noticias 23,tvshow
839,787059354700187,Scream Queens,tvshow
840,155204716956,"U.S. Embassy Tallinn, Estonia",government
841,459812297443742,[N.A!] Nature Addicts,company
842,358186748320,Martin Brandl MdL,politician
843,198753233471905,Fotolia,company
844,1479187075631525,Broadchurch,tvshow
845,377947178928550,Maik Beermann,politician
846,1719002428344744,Casa Civil da Presidência da República,government
847,909073229154734,Stewart Jackson,politician
848,318316484889013,Mayor Paul Antonio,politician
849,117745288271605,Portugal Telecom,company
850,158175487592898,"Lee County, FL Library",government
851,349662438427077,Evening Express,tvshow
852,143718759008710,ANA.Japan,company
853,709896032422346,L'OCCITANE en Provence,company
854,274764579342795,Tredje sjöstridsflottiljen,government
855,832972046731724,Λευτέρης Χριστοφόρου - Lefteris Christoforou,politician
856,1413222358940007,Politiker Claus Kvist Hansen,politician
857,157704934283000,AbeBooks.de,company
858,24499718613,EA ألعاب,company
859,1420540594833950,National Environment Agency (NEA),government
860,189701787748828,Captain Amarinder Singh,politician
861,89123326429,Claro Perú,company
862,1396950837037537,The Launch,tvshow
863,308267405871594,Visit The USA,company
864,164735226939883,"E Troop, 5-15th Cavalry Regiment, 194th AR BDE",government
865,271769116346860,German Embassy Astana,government
866,563481193679341,BreastScreen NSW,government
867,123003754441904,陽明山國家公園,government
868,1682473372027380,Korean Air (GB),company
869,594536550631925,Manfred Juraczka,politician
870,194713160185,Sajith Premadasa,politician
871,129275200473595,National Dairy Council,company
872,183485934995972,Zeta Global,company
873,252520351444054,Morten Østergaard,politician
874,570042459687434,REDD's Africa,company
875,1407244726241803,Oliver Kehrl,politician
876,755570721229324,Kemenpora RI,government
877,650655681612302,Sharren Haskel שרן השכל,politician
878,173507938832,Air New Zealand,company
879,311126315707480,Zac Goldsmith,politician
880,260666527451668,Tania González Peñas,politician
881,189947661126165,CFI Haiti,government
882,971688062945814,Офіс віце-прем'єра з питань європейської та євроатлантичної інтеграції,government
883,697004213668375,Deputado Federal Cabo Sabino,politician
884,122083307817506,ASICS New Zealand,company
885,686548441500195,Dietmar Panske,politician
886,325269090863652,郭國文,politician
887,151642049069,The Maxx,tvshow
888,294245294017078,Florian Graf,politician
889,379045255449147,San Antonio Police Department,government
890,161648040544835,יצחק (בוז'י) הרצוג - Isaac Herzog,politician
891,333357666798151,Studio 10,tvshow
892,481514828683669,Dr.Indira Hridayesh,politician
893,578018305594957,Dr Kildare - TV Show,tvshow
894,1398771987010666,Juan Pablo Arenaza,politician
895,632328833469006,Deputado Júlio Cesar,politician
896,117792731564626,Oponeo,company
897,111441478879827,Ontwikkelingssamenwerking,government
898,272491056204373,Showroomprive,company
899,168933319903831,Tri-Border Community,government
900,93710322266,Prime News,tvshow
